"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans","sentence_text"
"3","1","10","probe_correct_answer","[0.24353702474948632, 0.31105431523767174, 0.21436004377351414, 0.23104861623932774]","B","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","11","probe_correct_answer","[0.2652863122096671, 0.24231474966341643, 0.2199477709951082, 0.2724511671318084]","D","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","12","probe_correct_answer","[0.2770272096032385, 0.2182596286877962, 0.2770074422236279, 0.22770571948533744]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","13","probe_correct_answer","[0.2328638532289216, 0.2428031360081746, 0.295793824618697, 0.22853918614420687]","C","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","14","probe_correct_answer","[0.2768339424328985, 0.25467731158573204, 0.25345102406204345, 0.21503772191932596]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","15","probe_correct_answer","[0.236779890571151, 0.24061109391288832, 0.23326017213023229, 0.2893488433857284]","D","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","16","probe_correct_answer","[0.26381924716970667, 0.2931598426247143, 0.20947836342861137, 0.2335425467769677]","B","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","17","probe_correct_answer","[0.2796701733652743, 0.27772214476429946, 0.2225409118164582, 0.22006677005396802]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","18","probe_correct_answer","[0.26842128399516, 0.24990608546663048, 0.22611904455346232, 0.25555358598474714]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","19","probe_correct_answer","[0.27598281586812484, 0.26593231753968904, 0.26401377588641006, 0.19407109070577594]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","20","probe_correct_answer","[0.24223274402623823, 0.2436245818516281, 0.23413196725823862, 0.280010706863895]","D","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","21","probe_correct_answer","[0.24971754710838176, 0.27446057673487967, 0.20504010775088122, 0.2707817684058573]","B","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","22","probe_correct_answer","[0.23233890268348123, 0.2676308757967988, 0.2698553015302061, 0.23017491998951375]","C","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","23","probe_correct_answer","[0.24120311296822627, 0.30019141058096566, 0.20785999587675513, 0.2507454805740528]","B","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","24","probe_correct_answer","[0.23998706487967458, 0.2306296278815358, 0.2628195031479082, 0.2665638040908814]","D","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","25","probe_correct_answer","[0.2628060971403329, 0.2892958468068081, 0.24469401598573803, 0.20320404006712103]","B","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","26","probe_correct_answer","[0.23875028995722125, 0.25215627644016153, 0.30032390158618566, 0.20876953201643164]","C","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","1","27","probe_correct_answer","[0.27500252958362364, 0.26882589108139976, 0.23072405523018857, 0.22544752410478805]","A","First, I remember that gastrulation is a developmental process in development biology, specifically in the development of the nervous system in the organism. I think it's part of the patterning of the body, like how cells form the various organs and structures.

"
"3","2","0","probe_correct_answer","[0.21743822429713583, 0.27346316190905035, 0.27573132977174086, 0.23336728402207293]","C","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","1","probe_correct_answer","[0.24998282607488967, 0.26883740720481797, 0.20746467851496705, 0.27371508820532503]","D","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","2","probe_correct_answer","[0.2207726861807512, 0.30916096757912886, 0.1941715949319976, 0.27589475130812224]","B","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","3","probe_correct_answer","[0.2400274837388765, 0.2191330811664385, 0.25230397669130145, 0.28853545840338357]","D","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","4","probe_correct_answer","[0.26687772294968065, 0.25727554031933175, 0.25213337835989796, 0.22371335837108963]","A","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","5","probe_correct_answer","[0.25522835491015916, 0.2890392196985788, 0.22391129642541502, 0.23182112896584703]","B","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","6","probe_correct_answer","[0.2789259229629813, 0.24471802952975602, 0.246773814604644, 0.22958223290261856]","A","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
"3","2","7","probe_correct_answer","[0.27920230389308726, 0.2548138093024057, 0.25793022385733927, 0.20805366294716776]","A","I recall that the process involves the formation of three main layers: mesoderm, ectomesenchyme, and mesoderm again. Mesoderm is the middle layer, and ectomesenchyme is the upper layer, and then the ectohaversum is the lower layer, which includes the ectome and the ectohaversum.

"
